Dataset,Run,Runtime,GOReached
nk_21_4,1,2.655564069747925,false
nk_21_4,2,2.4530651569366455,false
nk_21_4,3,2.4401137828826904,false
nk_21_4,4,2.4459760189056396,false
nk_21_4,5,2.435680866241455,false
nk_21_4,6,2.4479379653930664,false
nk_21_4,7,2.441230058670044,false
nk_21_4,8,0.6378910541534424,true
nk_21_4,9,2.4278388023376465,false
nk_21_4,10,2.452883005142212,false
nk_21_4,11,2.4493508338928223,false
nk_21_4,12,2.4310221672058105,false
nk_21_4,13,2.4582087993621826,false
nk_21_4,14,2.442552089691162,false
nk_21_4,15,2.448880910873413,false
nk_21_4,16,2.4412569999694824,false
nk_21_4,17,2.4565868377685547,false
nk_21_4,18,2.4526820182800293,false
nk_21_4,19,2.45225191116333,false
nk_21_4,20,2.4374468326568604,false
nk_21_4,21,2.453303098678589,false
nk_21_4,22,2.4424080848693848,false
nk_21_4,23,2.4477031230926514,false
nk_21_4,24,2.433993101119995,false
nk_21_4,25,0.2660388946533203,true
nk_21_4,26,2.4517459869384766,false
nk_21_4,27,2.436582088470459,false
nk_21_4,28,2.453131914138794,false
nk_21_4,29,2.441112995147705,false
nk_21_4,30,2.444232940673828,false
nk_21_4,31,0.06648492813110352,true
nk_21_4,32,2.441988945007324,false
nk_21_4,33,0.07453489303588867,true
nk_21_4,34,2.44962215423584,false
nk_21_4,35,2.4463260173797607,false
nk_21_4,36,2.4325509071350098,false
nk_21_4,37,2.432629108428955,false
nk_21_4,38,2.4422380924224854,false
nk_21_4,39,2.4373340606689453,false
nk_21_4,40,2.4585440158843994,false
nk_21_4,41,2.429641008377075,false
nk_21_4,42,2.443294048309326,false
nk_21_4,43,2.4296159744262695,false
nk_21_4,44,2.4400949478149414,false
nk_21_4,45,2.4507100582122803,false
nk_21_4,46,2.444188117980957,false
nk_21_4,47,2.4486119747161865,false
nk_21_4,48,2.44669508934021,false
nk_21_4,49,2.451508045196533,false
nk_21_4,50,2.4459381103515625,false
nk_21_4,51,2.450338125228882,false
nk_21_4,52,2.43208384513855,false
nk_21_4,53,2.45780086517334,false
nk_21_4,54,2.4472010135650635,false
nk_21_4,55,2.4339568614959717,false
nk_21_4,56,2.4509990215301514,false
nk_21_4,57,2.4456779956817627,false
nk_21_4,58,2.4411251544952393,false
nk_21_4,59,2.44354510307312,false
nk_21_4,60,2.423964023590088,false
nk_21_4,61,2.4485650062561035,false
nk_21_4,62,2.4336800575256348,false
nk_21_4,63,2.4457459449768066,false
nk_21_4,64,2.4247848987579346,false
nk_21_4,65,2.4431629180908203,false
nk_21_4,66,2.443826198577881,false
nk_21_4,67,2.4513001441955566,false
nk_21_4,68,2.4590229988098145,false
nk_21_4,69,2.4290010929107666,false
nk_21_4,70,2.451643943786621,false
nk_21_4,71,2.4499409198760986,false
nk_21_4,72,2.4451210498809814,false
nk_21_4,73,2.4300169944763184,false
nk_21_4,74,2.382720947265625,true
nk_21_4,75,2.4350860118865967,false
nk_21_4,76,2.451406955718994,false
nk_21_4,77,2.457149028778076,false
nk_21_4,78,2.4886999130249023,false
nk_21_4,79,1.3975920677185059,true
nk_21_4,80,2.444333076477051,false
nk_21_4,81,2.022094964981079,true
nk_21_4,82,2.4392430782318115,false
nk_21_4,83,2.4628820419311523,false
nk_21_4,84,2.446903944015503,false
nk_21_4,85,0.14847803115844727,true
nk_21_4,86,2.446249008178711,false
nk_21_4,87,1.765315055847168,true
nk_21_4,88,2.4384708404541016,false
nk_21_4,89,2.4390690326690674,false
nk_21_4,90,2.4353699684143066,false
nk_21_4,91,2.4435641765594482,false
nk_21_4,92,2.4422390460968018,false
nk_21_4,93,2.4520859718322754,false
nk_21_4,94,0.9570591449737549,true
nk_21_4,95,2.4507241249084473,false
nk_21_4,96,2.4545209407806396,false
nk_21_4,97,2.456881046295166,false
nk_21_4,98,2.44336199760437,false
nk_21_4,99,2.4325881004333496,false
nk_21_4,100,0.10483193397521973,true
