Dataset,Run,Runtime,GOReached
nk_19_10,1,0.35547780990600586,true
nk_19_10,2,2.083467960357666,false
nk_19_10,3,0.4965078830718994,true
nk_19_10,4,0.07134890556335449,true
nk_19_10,5,2.050018072128296,false
nk_19_10,6,2.0485339164733887,false
nk_19_10,7,0.7905199527740479,true
nk_19_10,8,2.048691987991333,false
nk_19_10,9,2.0495219230651855,false
nk_19_10,10,2.043455123901367,false
nk_19_10,11,2.0528619289398193,false
nk_19_10,12,2.0490190982818604,false
nk_19_10,13,0.10978507995605469,true
nk_19_10,14,2.0344560146331787,false
nk_19_10,15,2.044149875640869,false
nk_19_10,16,1.6262741088867188,true
nk_19_10,17,1.9088361263275146,true
nk_19_10,18,0.7559480667114258,true
nk_19_10,19,1.2604711055755615,true
nk_19_10,20,1.5277700424194336,true
nk_19_10,21,1.731078863143921,true
nk_19_10,22,2.0485599040985107,false
nk_19_10,23,2.0303030014038086,false
nk_19_10,24,2.045440196990967,false
nk_19_10,25,2.047131061553955,false
nk_19_10,26,2.035957098007202,false
nk_19_10,27,2.011702060699463,true
nk_19_10,28,2.047476053237915,false
nk_19_10,29,2.0425829887390137,false
nk_19_10,30,2.035939931869507,false
nk_19_10,31,2.0435290336608887,false
nk_19_10,32,2.048834800720215,false
nk_19_10,33,2.0275471210479736,false
nk_19_10,34,0.43093204498291016,true
nk_19_10,35,2.006659984588623,true
nk_19_10,36,2.0510430335998535,false
nk_19_10,37,2.0295820236206055,false
nk_19_10,38,1.4054679870605469,true
nk_19_10,39,2.037794828414917,false
nk_19_10,40,2.0521509647369385,false
nk_19_10,41,2.0667150020599365,false
nk_19_10,42,2.050661087036133,false
nk_19_10,43,2.038701057434082,false
nk_19_10,44,2.043476104736328,false
nk_19_10,45,2.054771900177002,false
nk_19_10,46,2.047899007797241,false
nk_19_10,47,1.307253122329712,true
nk_19_10,48,1.6023578643798828,true
nk_19_10,49,0.655829906463623,true
nk_19_10,50,2.0478780269622803,false
nk_19_10,51,2.0443360805511475,false
nk_19_10,52,1.8477098941802979,false
nk_19_10,53,0.1602950096130371,true
nk_19_10,54,1.308915138244629,true
nk_19_10,55,2.0506348609924316,false
nk_19_10,56,2.0493500232696533,false
nk_19_10,57,2.0434229373931885,false
nk_19_10,58,0.023754119873046875,true
nk_19_10,59,2.095811128616333,false
nk_19_10,60,0.11665606498718262,true
nk_19_10,61,2.049316883087158,false
nk_19_10,62,2.0351438522338867,false
nk_19_10,63,0.6199829578399658,true
nk_19_10,64,0.17072701454162598,true
nk_19_10,65,2.043602228164673,false
nk_19_10,66,2.048671007156372,false
nk_19_10,67,0.01728200912475586,true
nk_19_10,68,0.6930971145629883,true
nk_19_10,69,2.040087938308716,false
nk_19_10,70,1.6720249652862549,true
nk_19_10,71,2.041862964630127,false
nk_19_10,72,0.26070213317871094,true
nk_19_10,73,0.6981971263885498,true
nk_19_10,74,2.0496649742126465,false
nk_19_10,75,2.0427589416503906,false
nk_19_10,76,2.040940046310425,false
nk_19_10,77,2.0481319427490234,false
nk_19_10,78,0.4317300319671631,true
nk_19_10,79,1.9666860103607178,true
nk_19_10,80,1.7660961151123047,true
nk_19_10,81,2.0456900596618652,false
nk_19_10,82,2.1515870094299316,false
nk_19_10,83,2.28410005569458,false
nk_19_10,84,1.3677411079406738,true
nk_19_10,85,2.3706390857696533,false
nk_19_10,86,0.10324811935424805,true
nk_19_10,87,2.328112840652466,false
nk_19_10,88,0.4133780002593994,true
nk_19_10,89,2.593574047088623,false
nk_19_10,90,0.3788881301879883,true
nk_19_10,91,2.199138879776001,false
nk_19_10,92,0.5318958759307861,true
nk_19_10,93,2.1640920639038086,false
nk_19_10,94,2.3116061687469482,false
nk_19_10,95,0.22751402854919434,true
nk_19_10,96,0.8525369167327881,true
nk_19_10,97,1.5953619480133057,true
nk_19_10,98,0.24602603912353516,true
nk_19_10,99,2.1844379901885986,false
nk_19_10,100,2.3419439792633057,false
